,date,plume_lat,plume_lon,emission,source_type,ipcc
1442,09/07/2020,36.054109,-119.41995,230.928929,livestock,3A2 Manure Management
1443,24/07/2020,36.0715296,-119.3641,191.092514,livestock,3A2 Manure Management
1444,14/07/2020,35.6388697,-119.73844,180.034525,pipeline,1B2 Oil & Natural Gas
1445,09/07/2020,36.1039876,-119.37424,37.2719847,livestock,3A2 Manure Management
1446,23/07/2020,31.972898,-104.09736,252.9204795,well,1B2 Oil & Natural Gas
1447,22/11/2020,35.367722,-119.68506,255.915236,pipeline,1B2 Oil & Natural Gas
1448,28/08/2020,35.367722,-119.68506,255.915236,pipeline,1B2 Oil & Natural Gas
1449,21/07/2020,31.999161,-103.62898,454.8473313,well,1B2 Oil & Natural Gas
1450,22/07/2020,35.500606,-119.07105,239.982318,well,1B2 Oil & Natural Gas
1451,22/07/2020,35.3515206,-119.66581,189.153851,pipeline,1B2 Oil & Natural Gas
1452,15/07/2020,35.284813,-119.42771,108.020986,pipeline,1B2 Oil & Natural Gas
1453,08/07/2020,35.166347,-119.42266,446.476401,pipeline,1B2 Oil & Natural Gas
1454,24/07/2020,34.306648,-118.53969,451.836413,other oil and gas,1B2 Oil & Natural Gas
1455,24/07/2020,36.0867766,-119.33484,452.953833,livestock,3A2 Manure Management
1456,14/07/2020,32.209546,-103.88555,222.1535283,well,1B2 Oil & Natural Gas
1457,14/07/2020,35.3167261,-119.67093,135.868752,pipeline,1B2 Oil & Natural Gas
1458,08/11/2021,35.3167261,-119.67093,135.868752,well,1B2 Oil & Natural Gas
1459,08/11/2021,35.3167261,-119.67093,135.868752,well,1B2 Oil & Natural Gas
1460,01/09/2020,35.165202,-119.42898,189.53711,pipeline,1B2 Oil & Natural Gas
1461,01/09/2020,35.515569,-119.03864,537.01748,tank,1B2 Oil & Natural Gas
1462,04/08/2020,36.3928083,-119.40078,655.87341,livestock,3A2 Manure Management
1463,28/08/2020,35.27905,-119.47601,521.549072,compressor,1B2 Oil & Natural Gas
1464,27/07/2020,35.1849312,-119.10316,1140.6758,livestock,3A2 Manure Management
1465,08/07/2020,35.417403,-119.7028,83.5224749,pipeline,1B2 Oil & Natural Gas
1466,09/07/2020,35.492006,-118.89689,486.331788,tank,1B2 Oil & Natural Gas
1467,28/08/2020,35.22461,-119.58693,154.296315,tank,1B2 Oil & Natural Gas
1468,15/07/2020,32.069218,-103.6443,69.72413185,compressor,1B2 Oil & Natural Gas
1469,24/07/2020,32.062581,-103.57227,220.1781528,well,1B2 Oil & Natural Gas
1470,08/07/2020,35.281013,-119.51222,159.155873,pipeline,1B2 Oil & Natural Gas
1471,09/07/2020,36.0871326,-119.33551,131.245623,livestock,3A2 Manure Management
1472,15/07/2020,35.3215286,-119.63471,355.340429,pipeline,1B2 Oil & Natural Gas
1473,23/07/2020,35.3215286,-119.63471,355.340429,pipeline,1B2 Oil & Natural Gas
1474,15/07/2020,35.3214956,-119.63471,803.56743,pipeline,1B2 Oil & Natural Gas
1475,23/07/2020,35.3214956,-119.63471,803.56743,pipeline,1B2 Oil & Natural Gas
1476,24/07/2020,31.998805,-103.65521,205.4230392,compressor,1B2 Oil & Natural Gas
1477,19/07/2020,32.207395,-104.15447,163.2624024,well,1B2 Oil & Natural Gas
1478,27/07/2020,35.2032956,-119.5343,120.134933,pipeline,1B2 Oil & Natural Gas
1479,18/07/2020,31.736417,-101.79743,708.6476526,processing,1B2 Oil & Natural Gas
1480,24/07/2020,36.2130768,-119.20258,50.4996935,livestock,3A2 Manure Management
1481,01/09/2020,35.197837,-119.46261,428.102348,well,1B2 Oil & Natural Gas
1482,15/07/2020,35.1786379,-119.12404,511.602525,livestock,3A2 Manure Management
1483,04/08/2020,37.007633,-107.90809,276.6416926,well,1B2 Oil & Natural Gas
1484,04/08/2020,37.007633,-107.90809,276.6416926,well,1B2 Oil & Natural Gas
1485,24/09/2020,36.3928194,-119.40106,300.057575,livestock,3A2 Manure Management
1486,01/09/2020,35.417562,-119.7019,345.519247,pipeline,1B2 Oil & Natural Gas
1487,15/07/2020,35.286302,-119.51036,137.245011,pipeline,1B2 Oil & Natural Gas
1488,01/09/2020,35.32353,-119.67755,258.328827,well,1B2 Oil & Natural Gas
1489,01/09/2020,35.622029,-119.73217,125.696001,pipeline,1B2 Oil & Natural Gas
1490,27/07/2020,35.343341,-119.64231,181.958916,pipeline,1B2 Oil & Natural Gas
1491,28/08/2020,35.169508,-119.428,229.032411,pipeline,1B2 Oil & Natural Gas
1492,24/07/2020,35.4767309,-119.44691,351.067921,livestock,3A2 Manure Management
1493,23/07/2020,32.207379,-104.15445,213.5313466,well,1B2 Oil & Natural Gas
1494,28/08/2020,35.283561,-119.51749,57.7842866,pipeline,1B2 Oil & Natural Gas
1495,14/07/2020,35.3214886,-119.63478,260.499422,pipeline,1B2 Oil & Natural Gas
1496,22/07/2020,35.3542247,-119.66785,232.852735,pipeline,1B2 Oil & Natural Gas
1497,28/08/2020,35.65704,-119.76227,230.541365,well,1B2 Oil & Natural Gas
1498,09/07/2020,35.515937,-119.03861,240.678813,tank,1B2 Oil & Natural Gas
1499,19/07/2020,32.210809,-104.06339,414.2999736,pipeline,1B2 Oil & Natural Gas
1500,08/07/2020,35.4616487,-119.70761,106.297694,compressor,1B2 Oil & Natural Gas
1501,27/07/2020,35.3214302,-119.63486,1062.07952,pipeline,1B2 Oil & Natural Gas
1502,23/07/2020,31.972905,-104.09724,262.4655546,well,1B2 Oil & Natural Gas
1503,27/07/2020,35.260556,-119.44673,389.113356,well,1B2 Oil & Natural Gas
1504,06/08/2020,36.3928614,-119.4016,328.796928,livestock,3A2 Manure Management
1505,21/07/2020,31.983678,-103.60242,228.6756192,compressor,1B2 Oil & Natural Gas
1506,04/08/2020,36.1032505,-119.37461,249.391441,livestock,3A2 Manure Management
1507,04/08/2020,36.3777453,-119.36004,161.821936,livestock,3A2 Manure Management
1508,09/07/2020,36.159617,-119.28271,304.240995,livestock,3A2 Manure Management
1509,28/08/2020,35.205158,-119.56093,310.807164,tank,1B2 Oil & Natural Gas
1510,14/07/2020,35.2004153,-119.49084,199.088107,pipeline,1B2 Oil & Natural Gas
1511,21/11/2020,35.367786,-119.68512,146.806106,pipeline,1B2 Oil & Natural Gas
1512,23/07/2020,35.367786,-119.68512,146.806106,pipeline,1B2 Oil & Natural Gas
1513,06/08/2020,36.0936667,-119.33992,80.359586,livestock,3A2 Manure Management
1514,04/08/2020,36.1430337,-119.26551,119.937799,livestock,3A2 Manure Management
1515,18/07/2020,31.73957,-101.79742,198.7800327,pipeline,1B2 Oil & Natural Gas
1516,22/07/2020,35.354513,-119.66858,133.923518,pipeline,1B2 Oil & Natural Gas
1517,09/07/2020,36.1155702,-119.36196,35.3620979,livestock,3A2 Manure Management
1518,01/09/2020,35.5094,-119.03651,396.615431,tank,1B2 Oil & Natural Gas
1519,08/07/2020,35.1877998,-119.44797,183.959993,tank,1B2 Oil & Natural Gas
1520,09/07/2020,35.213072,-119.18651,1166.05498,livestock,3A2 Manure Management
1521,25/08/2020,35.278925,-119.47607,91.7892002,compressor,1B2 Oil & Natural Gas
1522,04/08/2020,36.0855845,-119.33486,417.742333,livestock,3A2 Manure Management
1523,15/07/2020,35.2128497,-119.18571,500.460826,livestock,3A2 Manure Management
1524,24/07/2020,36.0876138,-119.38192,211.478395,livestock,3A2 Manure Management
1525,14/07/2020,35.5555,-119.08288,267.712868,tank,1B2 Oil & Natural Gas
1526,14/07/2020,32.379382,-103.82622,408.8930906,tank,1B2 Oil & Natural Gas
1527,24/07/2020,36.0301528,-119.50917,185.24296,livestock,3A2 Manure Management
1528,15/07/2020,31.939034,-101.88593,983.9948249,pipeline,1B2 Oil & Natural Gas
1529,15/07/2020,35.2948666,-119.59343,496.419064,powerplant,1A1 Energy Industries
1530,27/07/2020,35.2789203,-119.47611,155.649618,compressor,1B2 Oil & Natural Gas
1531,27/07/2020,35.2003384,-119.49089,451.99479,pipeline,1B2 Oil & Natural Gas
1532,15/07/2020,35.260048,-119.43939,189.114487,pipeline,1B2 Oil & Natural Gas
1533,04/08/2020,36.4127274,-119.36667,681.238468,livestock,3A2 Manure Management
1534,06/08/2020,36.1589771,-119.29811,213.190821,livestock,3A2 Manure Management
1535,14/07/2020,35.2953828,-119.55259,376.952512,pipeline,1B2 Oil & Natural Gas
1536,22/07/2020,35.3214538,-119.63461,535.762608,pipeline,1B2 Oil & Natural Gas
1537,22/07/2020,35.27174,-119.43536,290.090225,well,1B2 Oil & Natural Gas
1538,14/07/2020,35.359981,-119.66044,142.829405,well,1B2 Oil & Natural Gas
1539,08/07/2020,35.359981,-119.66044,142.829405,well,1B2 Oil & Natural Gas
1540,14/07/2020,35.360046,-119.66044,192.588137,well,1B2 Oil & Natural Gas
1541,08/07/2020,35.360046,-119.66044,192.588137,well,1B2 Oil & Natural Gas
1542,01/09/2020,35.294004,-119.65555,217.703656,pipeline,1B2 Oil & Natural Gas
1543,24/07/2020,36.2300507,-119.16408,215.539656,livestock,3A2 Manure Management
1544,15/07/2020,35.2545232,-119.418,660.477589,pipeline,1B2 Oil & Natural Gas
1545,25/08/2020,35.3599507,-119.66046,167.935808,well,1B2 Oil & Natural Gas
1546,06/08/2020,36.3866523,-119.42146,241.180923,livestock,3A2 Manure Management
1547,28/08/2020,35.531842,-119.77776,81.7542053,pipeline,1B2 Oil & Natural Gas
1548,15/07/2020,35.2052991,-119.56087,63.798602,tank,1B2 Oil & Natural Gas
1549,23/07/2020,35.203634,-119.53446,424.573452,pipeline,1B2 Oil & Natural Gas
1550,04/08/2020,36.0880436,-119.38284,235.262148,livestock,3A2 Manure Management
1551,19/07/2020,32.170375,-103.65394,189.2086504,compressor,1B2 Oil & Natural Gas
1552,23/07/2020,35.271777,-119.4354,143.104017,well,1B2 Oil & Natural Gas
1553,14/07/2020,35.281054,-119.51231,79.6822809,pipeline,1B2 Oil & Natural Gas
1554,14/07/2020,32.127246,-103.92734,105.0292274,compressor,1B2 Oil & Natural Gas
1555,08/07/2020,35.284754,-119.42779,443.621795,pipeline,1B2 Oil & Natural Gas
1556,09/07/2020,35.500528,-119.07112,180.814036,well,1B2 Oil & Natural Gas
1557,23/07/2020,35.500528,-119.07112,180.814036,well,1B2 Oil & Natural Gas
1558,09/07/2020,35.500604,-119.07112,222.90999,well,1B2 Oil & Natural Gas
1559,23/07/2020,35.500604,-119.07112,222.90999,well,1B2 Oil & Natural Gas
1560,28/08/2020,35.0449598,-119.37805,149.452434,tank,1B2 Oil & Natural Gas
1561,14/07/2020,35.4906337,-118.89496,245.906826,tank,1B2 Oil & Natural Gas
1562,08/07/2020,35.2590688,-119.58112,47.2883246,compressor,1B2 Oil & Natural Gas
1563,23/07/2020,35.284748,-119.42761,272.611801,pipeline,1B2 Oil & Natural Gas
1564,22/07/2020,35.321473,-119.63487,309.055447,pipeline,1B2 Oil & Natural Gas
1565,23/07/2020,35.365969,-119.67047,186.776895,pipeline,1B2 Oil & Natural Gas
1566,10/11/2020,35.502107,-119.08407,115.0519848,well,1B2 Oil & Natural Gas
1567,27/07/2020,35.2787897,-119.47623,46.9268138,compressor,1B2 Oil & Natural Gas
1568,04/08/2020,36.3915954,-119.42306,612.748633,livestock,3A2 Manure Management
1569,14/07/2020,35.288307,-119.42221,320.399752,pipeline,1B2 Oil & Natural Gas
1570,23/07/2020,35.2480289,-119.57907,792.541503,tank,1B2 Oil & Natural Gas
1571,01/09/2020,35.249161,-119.5969,132.489901,other oil and gas,1B2 Oil & Natural Gas
1572,06/08/2020,36.1498589,-119.31001,118.472399,livestock,3A2 Manure Management
1573,15/07/2020,35.297712,-119.37575,525.743412,tank,1B2 Oil & Natural Gas
1574,01/09/2020,35.323752,-119.67831,108.973996,well,1B2 Oil & Natural Gas
1575,19/07/2020,32.252247,-103.9901,229.3562635,pipeline,1B2 Oil & Natural Gas
1576,01/09/2020,35.198246,-119.39023,496.463705,tank,1B2 Oil & Natural Gas
1577,24/07/2020,32.064421,-103.66482,573.59109,tank,1B2 Oil & Natural Gas
1578,23/07/2020,35.316712,-119.6709,265.911975,pipeline,1B2 Oil & Natural Gas
1579,09/07/2020,36.0885088,-119.37658,199.60635,livestock,3A2 Manure Management
1580,23/07/2020,35.321487,-119.6348,340.28445,pipeline,1B2 Oil & Natural Gas
1581,24/09/2020,36.392113,-119.42199,232.507039,livestock,3A2 Manure Management
1582,23/07/2020,35.2490196,-119.57885,248.417859,tank,1B2 Oil & Natural Gas
1583,14/07/2020,35.538659,-119.08743,135.889914,pipeline,1B2 Oil & Natural Gas
1584,09/07/2020,36.0539224,-119.39785,105.06495,livestock,3A2 Manure Management
1585,15/07/2020,35.2520438,-119.57358,488.450571,tank,1B2 Oil & Natural Gas
1586,28/08/2020,35.34755,-119.65912,256.676254,tank,1B2 Oil & Natural Gas
1587,15/07/2020,35.1870918,-119.1148,406.437331,livestock,3A2 Manure Management
1588,23/11/2020,35.359248,-119.66103,780.5946749,pipeline,1B2 Oil & Natural Gas
1589,21/11/2020,35.359248,-119.66103,780.5946749,pipeline,1B2 Oil & Natural Gas
1590,08/07/2020,35.586067,-119.69757,86.9837573,compressor,1B2 Oil & Natural Gas
1591,22/07/2020,35.459297,-119.03283,475.927598,well,1B2 Oil & Natural Gas
1592,14/07/2020,32.064607,-103.75708,129.4672107,pipeline,1B2 Oil & Natural Gas
1593,08/07/2020,35.296764,-119.53737,75.967913,pipeline,1B2 Oil & Natural Gas
1594,22/07/2020,35.2699944,-119.40502,92.0786738,pipeline,1B2 Oil & Natural Gas
1595,08/07/2020,35.1337767,-119.49487,114.342534,well,1B2 Oil & Natural Gas
1596,24/07/2020,36.2296656,-119.16353,401.570789,livestock,3A2 Manure Management
1597,09/07/2020,36.2296656,-119.16353,401.570789,livestock,3A2 Manure Management
1598,27/07/2020,35.260018,-119.43957,275.934938,pipeline,1B2 Oil & Natural Gas
1599,28/08/2020,35.284778,-119.42773,231.478368,pipeline,1B2 Oil & Natural Gas
1600,08/07/2020,35.3214253,-119.63473,281.018725,pipeline,1B2 Oil & Natural Gas
1601,23/07/2020,35.3214253,-119.63473,281.018725,pipeline,1B2 Oil & Natural Gas
1602,08/07/2020,35.3214971,-119.63473,306.368377,pipeline,1B2 Oil & Natural Gas
1603,23/07/2020,35.3214971,-119.63473,306.368377,pipeline,1B2 Oil & Natural Gas
1604,23/07/2020,35.478995,-119.0624,239.811797,well,1B2 Oil & Natural Gas
1605,16/11/2020,35.539998,-119.08904,292.9765515,pipeline,1B2 Oil & Natural Gas
1606,22/11/2020,35.539998,-119.08904,292.9765515,pipeline,1B2 Oil & Natural Gas
1607,23/07/2020,32.171746,-104.03204,165.4213774,pipeline,1B2 Oil & Natural Gas
1608,23/07/2020,35.343347,-119.64241,100.950997,pipeline,1B2 Oil & Natural Gas
1609,22/07/2020,35.175547,-119.44351,280.069176,tank,1B2 Oil & Natural Gas
1610,08/07/2020,35.1663876,-119.4228,221.271847,pipeline,1B2 Oil & Natural Gas
1611,19/07/2020,32.04351,-103.94686,433.2817468,tank,1B2 Oil & Natural Gas
1612,25/08/2020,35.1992206,-119.49363,108.034621,pipeline,1B2 Oil & Natural Gas
1613,22/07/2020,35.509421,-119.03648,192.423217,tank,1B2 Oil & Natural Gas
1614,06/08/2020,35.300828,-119.54195,222.395368,pipeline,1B2 Oil & Natural Gas
1615,28/08/2020,35.469737,-119.04025,23.6321919,tank,1B2 Oil & Natural Gas
1616,05/08/2020,40.061376,-109.40372,134.1285509,tank,1B2 Oil & Natural Gas
1617,28/08/2020,35.2699688,-119.40509,108.235051,pipeline,1B2 Oil & Natural Gas
1618,14/07/2020,35.536492,-119.07776,131.970771,tank,1B2 Oil & Natural Gas
1619,28/08/2020,35.473416,-119.058,183.180768,tank,1B2 Oil & Natural Gas
1620,24/07/2020,31.812075,-103.92908,82.62464102,compressor,1B2 Oil & Natural Gas
1621,24/07/2020,36.471853,-119.34228,105.971886,livestock,3A2 Manure Management
1622,19/07/2020,31.974262,-103.89683,971.9359341,tank,1B2 Oil & Natural Gas
1623,27/07/2020,35.187923,-119.44814,360.276073,tank,1B2 Oil & Natural Gas
1624,23/07/2020,32.026218,-104.11769,190.6835221,compressor,1B2 Oil & Natural Gas
1625,09/07/2020,36.2250479,-119.17981,37.6082064,livestock,3A2 Manure Management
1626,28/08/2020,35.531758,-119.77763,101.317782,pipeline,1B2 Oil & Natural Gas
1627,01/09/2020,35.2791994,-119.47586,326.06438,compressor,1B2 Oil & Natural Gas
1628,16/11/2020,35.357083,-119.6788,725.8436103,pipeline,1B2 Oil & Natural Gas
1629,22/07/2020,35.365952,-119.67048,193.995691,pipeline,1B2 Oil & Natural Gas
1630,27/07/2020,35.316716,-119.67084,188.863298,pipeline,1B2 Oil & Natural Gas
1631,21/07/2020,31.696881,-103.69181,262.3646261,well,1B2 Oil & Natural Gas
1632,22/11/2020,35.343337,-119.6425,239.4775,pipeline,1B2 Oil & Natural Gas
1633,01/09/2020,35.343337,-119.6425,239.4775,pipeline,1B2 Oil & Natural Gas
1634,25/08/2020,35.343262,-119.64249,308.624486,pipeline,1B2 Oil & Natural Gas
1635,24/07/2020,32.07138,-103.54483,961.0697402,pipeline,1B2 Oil & Natural Gas
1636,01/09/2020,35.205409,-119.56097,212.123698,tank,1B2 Oil & Natural Gas
1637,08/07/2020,35.2738988,-119.49021,150.156164,pipeline,1B2 Oil & Natural Gas
1638,22/07/2020,35.200333,-119.49078,201.445513,pipeline,1B2 Oil & Natural Gas
1639,28/08/2020,35.25761,-119.57704,371.160676,tank,1B2 Oil & Natural Gas
1640,24/07/2020,31.83802,-104.02222,172.4516719,well,1B2 Oil & Natural Gas
1641,24/07/2020,31.85369,-103.68461,546.2746976,tank,1B2 Oil & Natural Gas
1642,22/07/2020,35.280833,-119.5122,143.412898,pipeline,1B2 Oil & Natural Gas
1643,14/07/2020,35.510767,-118.90449,128.866195,well,1B2 Oil & Natural Gas
1644,28/08/2020,35.515857,-119.03856,134.358943,tank,1B2 Oil & Natural Gas
1645,23/07/2020,35.515857,-119.03856,134.358943,tank,1B2 Oil & Natural Gas
1646,28/08/2020,35.515948,-119.03856,157.569471,tank,1B2 Oil & Natural Gas
1647,23/07/2020,35.515948,-119.03856,157.569471,tank,1B2 Oil & Natural Gas
1648,04/08/2020,36.4489172,-119.38813,451.103171,livestock,3A2 Manure Management
1649,22/07/2020,35.3031466,-119.56083,324.974687,well,1B2 Oil & Natural Gas
1650,24/07/2020,36.450067,-119.38725,411.876048,livestock,3A2 Manure Management
1651,24/07/2020,36.1145633,-119.29265,308.665911,livestock,3A2 Manure Management
1652,15/07/2020,31.963784,-103.69713,52.81750781,tank,1B2 Oil & Natural Gas
1653,27/07/2020,35.2052888,-119.56067,599.763029,tank,1B2 Oil & Natural Gas
1654,01/09/2020,35.622189,-119.732,158.807989,pipeline,1B2 Oil & Natural Gas
1655,21/07/2020,31.706832,-103.73716,125.4283644,compressor,1B2 Oil & Natural Gas
1656,24/07/2020,36.0873086,-119.37893,301.341031,livestock,3A2 Manure Management
1657,23/07/2020,35.28637,-119.51027,170.774209,pipeline,1B2 Oil & Natural Gas
1658,23/07/2020,35.2862287,-119.51027,56.528467,pipeline,1B2 Oil & Natural Gas
1659,23/07/2020,35.288409,-119.42206,353.325889,pipeline,1B2 Oil & Natural Gas
1660,23/07/2020,35.3031443,-119.56109,910.763975,well,1B2 Oil & Natural Gas
1661,28/08/2020,35.319976,-119.52154,201.554766,pipeline,1B2 Oil & Natural Gas
1662,21/07/2020,32.069475,-103.64424,642.0120612,compressor,1B2 Oil & Natural Gas
1663,28/08/2020,35.286382,-119.51045,225.031638,pipeline,1B2 Oil & Natural Gas
1664,09/07/2020,35.459464,-119.03268,282.983473,well,1B2 Oil & Natural Gas
1665,06/08/2020,36.0880369,-119.3817,195.498808,livestock,3A2 Manure Management
1666,14/07/2020,35.2926523,-119.53945,71.8312921,compressor,1B2 Oil & Natural Gas
1667,27/07/2020,35.169523,-119.42808,132.880317,pipeline,1B2 Oil & Natural Gas
1668,16/11/2020,35.359322,-119.66105,995.5486,pipeline,1B2 Oil & Natural Gas
1669,06/08/2020,39.953393,-109.61979,279.9306428,well,1B2 Oil & Natural Gas
1670,23/07/2020,35.3199195,-119.52168,394.835607,pipeline,1B2 Oil & Natural Gas
1671,23/07/2020,35.279048,-119.47615,177.320239,compressor,1B2 Oil & Natural Gas
1672,24/07/2020,36.1657081,-119.2828,92.5158784,livestock,3A2 Manure Management
1673,01/09/2020,35.296773,-119.53739,109.932631,pipeline,1B2 Oil & Natural Gas
1674,01/09/2020,35.524135,-119.08506,255.140163,well,1B2 Oil & Natural Gas
1675,08/07/2020,35.3008818,-119.54189,482.049915,pipeline,1B2 Oil & Natural Gas
1676,18/07/2020,31.480353,-101.83591,321.1910062,compressor,1B2 Oil & Natural Gas
1677,01/09/2020,35.319989,-119.52148,348.006469,pipeline,1B2 Oil & Natural Gas
1678,23/07/2020,35.172292,-119.43599,212.446348,pipeline,1B2 Oil & Natural Gas
1679,06/08/2020,36.2291401,-119.16412,906.794934,livestock,3A2 Manure Management
1680,27/07/2020,35.205373,-119.56102,679.439845,tank,1B2 Oil & Natural Gas
1681,27/07/2020,35.2150354,-119.21109,487.607572,livestock,3A2 Manure Management
1682,06/08/2020,36.3877978,-119.32614,155.741288,livestock,3A2 Manure Management
1683,09/07/2020,35.4775272,-119.448,565.316056,livestock,3A2 Manure Management
1684,27/07/2020,35.1875853,-119.11454,375.573153,livestock,3A2 Manure Management
1685,22/07/2020,35.2490635,-119.57868,1672.67097,tank,1B2 Oil & Natural Gas
1686,24/09/2020,36.165502,-119.28291,121.203815,livestock,3A2 Manure Management
1687,09/07/2020,36.165502,-119.28291,121.203815,livestock,3A2 Manure Management
1688,24/07/2020,31.856539,-104.01847,455.0291049,compressor,1B2 Oil & Natural Gas
1689,28/08/2020,35.459348,-119.03286,137.322725,well,1B2 Oil & Natural Gas
1690,01/09/2020,35.205325,-119.56085,220.727002,tank,1B2 Oil & Natural Gas
1691,22/07/2020,35.5106756,-118.90469,214.915798,well,1B2 Oil & Natural Gas
1692,27/07/2020,35.3513786,-119.66439,469.130701,pipeline,1B2 Oil & Natural Gas
1693,24/07/2020,32.064318,-103.6649,1062.720709,tank,1B2 Oil & Natural Gas
1694,09/07/2020,36.2248075,-119.16332,116.907545,livestock,3A2 Manure Management
1695,06/08/2020,36.2278822,-119.16464,415.783235,livestock,3A2 Manure Management
1696,15/07/2020,35.296837,-119.53733,170.513024,pipeline,1B2 Oil & Natural Gas
1697,15/07/2020,35.295255,-119.52789,86.294116,pipeline,1B2 Oil & Natural Gas
1698,10/11/2020,35.50090168,-119.07108,67.24035417,well,1B2 Oil & Natural Gas
1699,22/11/2020,35.50090168,-119.07108,67.24035417,well,1B2 Oil & Natural Gas
1700,21/11/2020,35.50090168,-119.07108,67.24035417,well,1B2 Oil & Natural Gas
1701,28/08/2020,35.622053,-119.73201,94.6982268,pipeline,1B2 Oil & Natural Gas
1702,15/07/2020,35.254516,-119.41804,272.200986,pipeline,1B2 Oil & Natural Gas
1703,22/07/2020,35.3188914,-119.57221,346.278205,tank,1B2 Oil & Natural Gas
1704,08/07/2020,35.365924,-119.67044,188.460079,pipeline,1B2 Oil & Natural Gas
1705,01/09/2020,35.323782,-119.67851,112.26737,well,1B2 Oil & Natural Gas
1706,24/07/2020,36.4110668,-119.36713,357.54658,livestock,3A2 Manure Management
1707,09/11/2020,35.359127,-119.66102,151.0304587,pipeline,1B2 Oil & Natural Gas
1708,22/07/2020,35.5396928,-119.08847,412.141705,pipeline,1B2 Oil & Natural Gas
1709,18/07/2020,31.567251,-101.84437,124.9995843,pipeline,1B2 Oil & Natural Gas
1710,16/07/2020,33.7726079,-118.28654,851.949285,refinery,1A1b Petroleum Refining
1711,15/07/2020,35.2933588,-119.54024,2035.27796,compressor,1B2 Oil & Natural Gas
1712,06/08/2020,36.0718349,-119.36423,277.657703,livestock,3A2 Manure Management
1713,28/08/2020,35.199244,-119.49364,164.686523,pipeline,1B2 Oil & Natural Gas
1714,14/07/2020,31.988441,-104.14344,3061.196764,pipeline,1B2 Oil & Natural Gas
1715,14/07/2020,35.478968,-119.06236,156.147257,well,1B2 Oil & Natural Gas
1716,01/09/2020,35.318958,-119.66624,212.143278,pipeline,1B2 Oil & Natural Gas
1717,23/07/2020,31.968569,-103.96667,340.3628639,well,1B2 Oil & Natural Gas
1718,04/08/2020,36.0302852,-119.50965,63.261202,livestock,3A2 Manure Management
1719,23/07/2020,35.265663,-119.4042,128.399042,pipeline,1B2 Oil & Natural Gas
1720,25/08/2020,35.1664762,-119.42301,791.153535,pipeline,1B2 Oil & Natural Gas
1721,01/09/2020,35.34336,-119.64234,122.270756,pipeline,1B2 Oil & Natural Gas
1722,23/07/2020,35.343339,-119.64254,288.428573,pipeline,1B2 Oil & Natural Gas
1723,23/07/2020,35.286427,-119.41619,248.465745,pipeline,1B2 Oil & Natural Gas
1724,23/07/2020,35.318844,-119.57226,311.400872,tank,1B2 Oil & Natural Gas
1725,08/07/2020,35.3545553,-119.66925,140.770845,pipeline,1B2 Oil & Natural Gas
1726,16/07/2020,33.767339,-118.10074,657.680482,powerplant,1A1 Energy Industries
1727,01/09/2020,35.207811,-119.49211,160.091082,pipeline,1B2 Oil & Natural Gas
1728,24/07/2020,35.2164081,-119.21347,260.646864,livestock,3A2 Manure Management
1729,09/07/2020,36.2286507,-119.16599,73.5189861,livestock,3A2 Manure Management
1730,03/09/2020,36.2286507,-119.16599,73.5189861,livestock,3A2 Manure Management
1731,08/07/2020,35.295289,-119.55219,386.483513,pipeline,1B2 Oil & Natural Gas
1732,08/07/2020,35.2068868,-119.51946,95.1104595,pipeline,1B2 Oil & Natural Gas
1733,23/07/2020,31.998678,-103.97261,1178.419064,tank,1B2 Oil & Natural Gas
1734,27/07/2020,35.2948273,-119.59234,1486.4561,powerplant,1A1 Energy Industries
1735,24/07/2020,31.924899,-103.67022,669.7226415,compressor,1B2 Oil & Natural Gas
1736,28/08/2020,35.281024,-119.51212,209.681945,pipeline,1B2 Oil & Natural Gas
1737,15/07/2020,35.2003712,-119.49099,278.054151,pipeline,1B2 Oil & Natural Gas
1738,15/07/2020,35.279184,-119.47617,119.299292,compressor,1B2 Oil & Natural Gas
1739,06/09/2020,34.246915,-118.38984,154,powerplant,1A1 Energy Industries
1740,16/07/2020,34.246915,-118.38984,154,powerplant,1A1 Energy Industries
1741,06/09/2020,34.246858,-118.38984,287,powerplant,1A1 Energy Industries
1742,16/07/2020,34.246858,-118.38984,287,powerplant,1A1 Energy Industries
1743,20/07/2020,34.246881,-118.38985,168,powerplant,1A1 Energy Industries
1744,06/09/2020,34.2468301,-118.3899,66,powerplant,1A1 Energy Industries
1745,07/08/2020,34.247018,-118.38976,367,powerplant,1A1 Energy Industries
1746,25/08/2020,34.246824,-118.38988,269,powerplant,1A1 Energy Industries
1747,14/08/2020,34.247035,-118.39005,221,powerplant,1A1 Energy Industries
1748,19/09/2020,34.246899,-118.38983,144,powerplant,1A1 Energy Industries
1749,19/09/2020,34.2468452,-118.38992,97,powerplant,1A1 Energy Industries
1750,26/07/2021,32.4000907,-101.78283,57.03570294,pipeline,1B2 Oil & Natural Gas
1751,13/05/2021,39.836216,-80.273399,3709.626921,coal vent,1B1a Coal Mining
1752,29/07/2021,32.100761,-103.75121,698.8647091,tank,1B2 Oil & Natural Gas
1753,12/07/2021,40.5178886,-104.62614,137.4589584,compressor,1B2 Oil & Natural Gas
1754,18/07/2021,40.5178886,-104.62614,137.4589584,compressor,1B2 Oil & Natural Gas
1755,12/07/2021,40.518042,-104.62614,68.26671623,compressor,1B2 Oil & Natural Gas
